16122563,16112563,01112563,16102563,01102563,16092563,01092563,01082563,16072563,01072563,01042563,16022563,01022563
"1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,323.0","1,323.0","1,323.0","1,323.0","1,323.0","1,323.0","1,323.0","1,323.0","1,323.0","1,323.0","1,323.0","1,323.0","1,323.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,273.0","1,273.0","1,273.0","1,273.0","1,273.0","1,273.0","1,273.0","1,273.0","1,273.0","1,273.0","1,273.0","1,273.0","1,273.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,317.0","1,317.0","1,317.0","1,317.0","1,317.0","1,317.0","1,317.0","1,317.0","1,317.0","1,317.0","1,317.0","1,317.0","1,317.0"
"1,215.0","1,215.0","1,215.0","1,215.0","1,215.0","1,215.0","1,215.0","1,215.0","1,215.0","1,215.0","1,215.0","1,215.0","1,215.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0"
"1,199.6","1,199.6","1,199.6","1,199.6","1,199.6","1,199.6","1,199.6","1,199.6","1,199.6","1,199.6","1,199.6","1,199.6","1,199.6"
"1,367.2","1,367.2","1,367.2","1,367.2","1,367.2","1,367.2","1,367.2","1,367.2","1,367.2","1,367.2","1,367.2","1,367.2","1,367.2"
"1,180.0","1,180.0","1,180.0","1,180.0","1,180.0","1,180.0","1,180.0","1,180.0","1,180.0","1,180.0","1,180.0","1,180.0","1,180.0"
"1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0"
"1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0"
"1,307.0","1,307.0","1,307.0","1,307.0","1,307.0","1,307.0","1,307.0","1,307.0","1,307.0","1,307.0","1,307.0","1,307.0","1,307.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,243.9","1,243.9","1,243.9","1,243.9","1,243.9","1,243.9","1,243.9","1,243.9","1,243.9","1,243.9","1,243.9","1,243.9","1,243.9"
"1,322.0","1,322.0","1,322.0","1,322.0","1,322.0","1,322.0","1,322.0","1,322.0","1,322.0","1,322.0","1,322.0","1,322.0","1,322.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,373.7","1,373.7","1,373.7","1,373.7","1,373.7","1,373.7","1,373.7","1,373.7","1,373.7","1,373.7","1,373.7","1,373.7","1,373.7"
"1,452.0","1,452.0","1,452.0","1,452.0","1,452.0","1,452.0","1,452.0","1,452.0","1,452.0","1,452.0","1,452.0","1,452.0","1,452.0"
